Channel 1
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,209.784810126582,175.838769804287,11.9318181818182
0.077,198.46835443038,170.162162162162,12.6590909090909
0.146,192.721518987342,167.270736253495,12.4393939393939
0.213,190.879746835443,162.709459459459,12.6893939393939
0.28,186.759493670886,160.75605778192,12.5227272727273
0.35,182.069620253165,159.997903075489,12.1136363636364
0.417,183.215189873418,158.098089468779,12.7045454545455
0.484,175.708860759494,155.503494874185,13.2878787878788
0.553,175.848101265823,155.247903075489,12.3712121212121
0.621,180.879746835443,155.127213420317,12.4772727272727
0.688,178.854430379747,154.481593662628,12.219696969697
0.758,175.430379746835,154.630242311277,12.2121212121212
0.826,171.822784810127,152.821994408201,13.8560606060606
0.893,175.943037974684,153.838769804287,13.1060606060606
0.96,181.094936708861,154.104613233924,13.6212121212121
1.027,173.740506329114,154.12954333644,13.8939393939394
1.094,183.208860759494,153.467148182665,11.9318181818182
1.167,175.5,153.271202236719,13.5075757575758
1.234,174.430379746835,153.37045666356,12.7954545454545
1.302,176.405063291139,152.181267474371,13.4015151515152
1.369,176.670886075949,152.757921714818,12.9090909090909
1.436,171.759493670886,152.493243243243,12.4015151515152
1.506,181.341772151899,153.611835973905,11.9621212121212
1.573,173.835443037975,152.069198508854,12.8333333333333
1.64,182.563291139241,152.158667287978,10.7348484848485
1.709,174.006329113924,151.980661696179,11.7575757575758
1.776,173.70253164557,152.395386766076,13.1742424242424
1.843,178.386075949367,152.010484622554,11.280303030303
1.913,171.348101265823,152.865563839702,12.4772727272727
1.981,174.981012658228,152.468080149115,11.0075757575758
2.048,178.139240506329,153.687325256291,12.6893939393939
2.115,173.620253164557,153.243243243243,11.2121212121212
2.182,170.436708860759,152.852982292637,13.2424242424242
2.249,180.563291139241,153.092497670084,14.1590909090909
2.321,178.683544303797,152.202702702703,12.5
2.388,177,152.287045666356,12.8333333333333
2.458,179.094936708861,152.747204100652,11.9015151515152
2.526,177.911392405063,152.867660764213,13.6136363636364
2.593,174.96835443038,152.023066169618,13.7575757575758
2.662,175.867088607595,153.354380242311,12.6590909090909
2.729,179.620253164557,152.549394221808,12.5681818181818
2.796,181.145569620253,153.408667287978,12.780303030303
2.865,178.455696202532,152.456197576887,14.4090909090909
2.932,178.474683544304,152.846458527493,13.6060606060606
2.999,178.930379746835,153.669151910531,11.6363636363636
3.069,178.132911392405,153.547297297297,11.4015151515152
3.136,177.550632911392,152.706663560112,12.2575757575758
3.203,173.113924050633,151.809878844362,11.7424242424242
3.274,169.411392405063,151.782152842498,12.6060606060606
3.341,179.848101265823,152.866495806151,12.0530303030303
3.431,,,
3.498,,,
3.576,36.6075949367089,121.170782851817,13.530303030303
3.643,51.4430379746835,127.934995340168,14.2575757575758
3.711,60.2974683544304,128.2651444548,13.3333333333333
3.778,71.9683544303797,128.069664492078,14.2424242424242
3.845,75.2278481012658,128.382805219012,12.0075757575758
3.912,80.3607594936709,128.117194780988,15.1287878787879
3.979,83.373417721519,129.088536812675,13.1590909090909
4.046,84.3417721518987,127.959226467847,12.4848484848485
4.113,89.9936708860759,129.713886300093,13.2121212121212
4.181,90.9113924050633,129.171947809879,13.6363636363636
4.248,93.873417721519,129.122553588071,13.4545454545455
4.315,100.063291139241,128.922646784716,16
4.382,100.322784810127,128.052889095993,15.6439393939394
4.449,102.943037974684,128.212255358807,17.3560606060606
4.516,106.550632911392,129.472972972973,12.969696969697
4.583,107.392405063291,130.698508853681,15.8939393939394
4.651,102.626582278481,129.682898415657,13.3106060606061
4.718,113.132911392405,128.731360671016,14.2272727272727
4.785,110.96835443038,127.703168685927,14.0681818181818
4.852,111.841772151899,129.198042870457,13.3409090909091
4.919,110.037974683544,129.147017707363,14.75
4.986,115.854430379747,128.198741845294,15.0151515151515
5.053,114.73417721519,129.080848089469,13.7878787878788
5.121,118.993670886076,128.983690587139,13.8484848484848
5.188,119.322784810127,128.849953401678,13.469696969697
5.255,118.905063291139,128.714352283318,13.8409090909091
5.322,119.246835443038,129.483690587139,13.3030303030303
5.389,119.892405063291,129.751397949674,14.8863636363636
5.456,126.594936708861,129.752795899348,14.3257575757576
5.523,125.886075949367,128.545899347623,13.7272727272727
5.591,123.569620253165,128.736719478099,12.0151515151515
5.658,123.246835443038,128.901677539609,14.969696969697
5.725,122.5,129.548928238583,13.9015151515152
5.792,126.316455696203,128.555219012116,12.8636363636364
5.859,125.892405063291,128.727865796831,14.0378787878788
5.926,124.462025316456,128.955731593663,13.9318181818182
5.993,128.449367088608,129.028890959925,12.0833333333333
6.061,126.911392405063,128.284715750233,13.8712121212121
6.131,134.772151898734,129.042637465051,12.4848484848485
6.198,129.291139240506,128.57595526561,12.5909090909091
6.265,124.898734177215,128.80568499534,14.6969696969697
6.333,124.632911392405,129.936393289842,14.1212121212121
6.401,132.050632911392,129.186393289842,15.0454545454545
6.468,131.518987341772,129.082479030755,14.7575757575758
6.537,131.721518987342,129.295200372787,14.9393939393939
6.604,134.26582278481,129.362767940354,14.9015151515152
6.671,134.430379746835,129.092264678472,13.25
6.741,132.803797468354,128.833876980429,14.1439393939394
6.808,135.753164556962,129.193616029823,13.5378787878788
6.875,133.006329113924,129.106943150047,12.5530303030303
6.945,129.645569620253,128.393522833178,13.3560606060606
7.012,137.240506329114,129.200838769804,14.5530303030303
7.079,133.905063291139,128.180568499534,13.6893939393939
7.146,137.759493670886,129.259319664492,15.5909090909091
7.213,131.335443037975,130.39678471575,15.5227272727273
7.288,133.620253164557,129.636999068034,14.2272727272727
7.355,137.981012658228,129.079217148183,14.7878787878788
7.422,134.493670886076,129.421481826654,13.2878787878788
7.49,135.879746835443,128.97972972973,14.6590909090909
7.557,138.867088607595,129.27632805219,15.530303030303
7.624,136.854430379747,129.845293569432,14.6818181818182
7.693,139.284810126582,128.548928238583,14.6666666666667
7.761,136.20253164557,129.14468779124,14.9621212121212
7.828,137.677215189873,128.975535880708,14.1590909090909
7.897,141.784810126582,129.393522833178,11.9393939393939
7.964,138.29746835443,128.746505125815,13.7121212121212
8.031,146.721518987342,129.687325256291,14.9545454545455
8.102,139.822784810127,128.644221808015,12.7954545454545
8.169,145.20253164557,130.565237651445,15.1666666666667
8.236,146.481012658228,129.554287045666,15.9772727272727
8.303,141.151898734177,130.503960857409,13.6590909090909
8.371,142.639240506329,129.110671015843,15.5984848484848
8.438,138.335443037975,130.402609506058,13.2954545454545
8.511,140.905063291139,129.718779123952,13.1287878787879
8.578,137.73417721519,128.198508853681,14.6287878787879
8.646,142.886075949367,130.284715750233,14.3257575757576
8.713,139.335443037975,128.118825722274,12.0681818181818
8.781,143.955696202532,129.986719478099,13.2045454545455
8.849,137.645569620253,128.625349487418,15.5227272727273
8.916,139.601265822785,129.090633737185,13.0833333333333
8.983,137.170886075949,129.176374650513,13.8333333333333
9.053,137.943037974684,130.006523765144,14.0984848484848
9.12,134.462025316456,129.507688723206,16.4772727272727
9.187,139.506329113924,129.922413793103,16.0151515151515
9.258,140.088607594937,129.446877912395,14.8257575757576
9.325,140.727848101266,128.993010251631,15.8106060606061
9.392,135.740506329114,129.240214352283,14.1590909090909
