Channel 1
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,192.761061946903,176.290487739154,12.4318181818182
0.067,189.893805309735,174.265696577742,11
0.134,188.53982300885,170.438426300189,10.1704545454545
0.201,187.893805309735,167.01212611156,9.82954545454546
0.268,180.265486725664,163.678792778227,11.5340909090909
0.337,185.353982300885,161.386957693344,9.59090909090909
0.404,179.283185840708,162.1341956346,11.6931818181818
0.471,173.592920353982,159.696308272703,10.6931818181818
0.54,178.327433628319,158.515225006737,11.5909090909091
0.608,171.41592920354,158.140123955807,9.53409090909091
0.68,165.017699115044,156.482080301805,10.6477272727273
0.748,172.610619469027,157.288331985988,10.9659090909091
0.815,168.477876106195,157.413635138777,11.4886363636364
0.882,171.566371681416,156.386149285907,9.01136363636364
0.949,167.628318584071,154.434653732148,9.92045454545455
1.016,168.451327433628,155.744273780652,10.2045454545455
1.083,175.955752212389,155.350848827809,10.3977272727273
1.15,169,154.648342764753,10.9545454545455
1.218,173.12389380531,155.175963352196,10.0795454545455
1.29,168.973451327434,154.548369711668,8.40909090909091
1.357,173.41592920354,155.250606305578,9.72727272727273
1.424,169.256637168142,154.117219078416,10.5
1.493,166.362831858407,154.401778496362,10.0340909090909
1.56,174.141592920354,155.256534626785,10.1477272727273
1.627,168.938053097345,153.542980328752,10.9431818181818
1.696,171.858407079646,154.205874427378,9.22727272727273
1.763,168.902654867257,153.564268391269,10.7386363636364
1.83,167.663716814159,154.108326596605,11.5909090909091
1.9,159.672566371681,155.007275666936,9.51136363636364
1.967,163.088495575221,154.862570735651,10.7613636363636
2.034,166.29203539823,154.072487200216,8.76136363636364
2.104,170.221238938053,154.707087038534,11.1363636363636
2.171,169.026548672566,154.039881433576,10.3977272727273
2.238,168.230088495575,154.175424413905,10.4204545454545
2.305,162.017699115044,154.443546213959,10.1931818181818
2.373,170.955752212389,154.573430342226,10.7159090909091
2.446,169.513274336283,154.525464834276,11.6022727272727
2.513,175.345132743363,155.034761519806,10.9772727272727
2.58,164.982300884956,154.412826731339,10.8409090909091
2.649,167.734513274336,153.977364591754,10.9545454545455
2.716,169.106194690265,153.444354621396,8.68181818181818
2.783,170.318584070796,153.921045540286,10.25
2.853,169.176991150442,155.305578011318,10.3522727272727
2.92,177.407079646018,153.879547291835,9.80681818181818
2.987,171.486725663717,154.720560495823,9.14772727272727
3.056,161.663716814159,153.507679870655,9.86363636363636
3.123,169.592920353982,153.476960388036,10.3636363636364
3.19,168.424778761062,153.17380759903,9.65909090909091
3.261,175,155.39935327405,10.1818181818182
3.328,168.522123893805,154.32713554298,9.09090909090909
3.42,,,
3.487,,,
3.565,35.5575221238938,123.469415251954,10.1136363636364
3.632,53.3185840707965,131.57127458906,10.5681818181818
3.699,59.6637168141593,131.850714093236,11.7727272727273
3.766,68.9823008849557,132.382646187012,11.6022727272727
3.833,75.5398230088496,131.792778226893,9.72727272727273
3.9,79.4778761061947,132.509027216384,10.0795454545455
3.968,88.8318584070797,133.932632713554,10.5454545454545
4.035,93.2477876106195,131.550255995689,9.63636363636364
4.102,97.9203539823009,132.864457019671,9.375
4.169,95.9734513274336,133.19805982215,10.875
4.236,100.194690265487,131.975208838588,10.0227272727273
4.303,98.858407079646,132.706009161951,10.5454545454545
4.37,98.3362831858407,132.672056049582,8.98863636363636
4.438,102.132743362832,131.487739153867,9.86363636363636
4.505,111.300884955752,132.946645109135,9
4.572,112.46017699115,132.49070331447,8.59090909090909
4.639,111.41592920354,133.06898410132,9.04545454545455
4.706,111.141592920354,132.384263001886,9.55681818181818
4.773,111.955752212389,133.376717865804,9.90909090909091
4.84,114.823008849558,133.223389921854,9.80681818181818
4.908,119.433628318584,133.184316895715,10.4659090909091
4.975,114.566371681416,133.361897062786,12.4886363636364
5.042,110.867256637168,133.769873349501,11.2954545454545
5.109,115.734513274336,132.631366208569,8.57954545454546
5.176,120.061946902655,132.7987065481,9.80681818181818
5.243,117.752212389381,133.094853139316,10.1590909090909
5.31,120.840707964602,132.849636216653,10.7386363636364
5.378,117.194690265487,134.145243869577,9.31818181818182
5.445,122.318584070796,132.706009161951,10.3863636363636
5.512,124.026548672566,131.475613042307,9.69318181818182
5.579,124.141592920354,133.24791161412,10.8636363636364
5.646,124.592920353982,133.34438156831,8.90909090909091
5.713,123.513274336283,132.630827270278,8.70454545454546
5.78,126.725663716814,134.057396928052,10.6363636363636
5.848,120.982300884956,133.534626785233,10.5340909090909
5.915,126.663716814159,133.78146052277,11.1704545454545
5.982,122.734513274336,133.303422258151,11.3409090909091
6.049,127.619469026549,131.834545944489,11.2159090909091
6.118,128.469026548673,132.872541094045,9.67045454545455
6.185,125.026548672566,132.497978981407,10.3522727272727
6.253,126.592920353982,134.005389382916,10.2727272727273
6.321,130.849557522124,132.844246833738,10.3977272727273
6.388,135.743362831858,133.601724602533,10.0227272727273
6.455,126.964601769912,132.735920237133,10.1704545454545
6.524,125.451327433628,133.835084882781,10
6.591,131.29203539823,133.891134465104,10.0795454545455
6.658,122.823008849558,133.623551603341,10.1136363636364
6.728,129.061946902655,133.150094314201,9.47727272727273
6.795,134.053097345133,132.388574508219,10.6818181818182
6.862,126.345132743363,132.433306386419,9.86363636363636
6.933,127.442477876106,133.80194017785,10.0340909090909
7,128.017699115044,133.597952034492,11.0568181818182
7.067,132.929203539823,132.852061438965,11.4431818181818
7.134,130.796460176991,131.569118835893,12.0568181818182
7.201,137.41592920354,133.536782538399,11.8977272727273
7.268,130,132.035030988952,10.5681818181818
7.341,134.238938053097,132.079493398006,10.4545454545455
7.408,136.716814159292,132.434384263002,9.21590909090909
7.478,133.053097345133,133.872271624899,11.5795454545455
7.545,140.663716814159,133.690649420641,10.7840909090909
7.612,131.610619469027,132.979789814066,10.0568181818182
7.68,140.212389380531,132.998922123417,11.3295454545455
7.748,132.017699115044,133.048504446241,10.0681818181818
7.815,127.513274336283,131.794664510913,9.06818181818182
7.885,138.079646017699,133.053624360011,11
7.952,134.265486725664,133.230935057936,8.02272727272727
8.019,134.938053097345,132.99299380221,10.8977272727273
8.09,131.12389380531,132.756669361358,9.80681818181818
8.157,135.557522123894,133.606036108866,9.98863636363636
8.224,136.699115044248,132.922392886015,12.3522727272727
8.291,136.265486725664,131.957154405821,10.2045454545455
8.358,133.83185840708,132.855025599569,11.9318181818182
8.425,139.300884955752,133.39234707626,10.9545454545455
8.498,138.769911504425,131.774993263271,11.875
8.565,140.690265486726,135.110482349771,10.1590909090909
8.634,131.433628318584,134.346806790622,10.8409090909091
8.701,136.221238938053,133.340070061978,10.75
8.768,140.946902654867,133.185394772299,10.3181818181818
8.837,141.637168141593,133.948800862301,9.84090909090909
8.904,133.752212389381,133.38911344651,9.81818181818182
8.971,136.079646017699,132.465642683913,9.46590909090909
9.041,141.929203539823,133.901643761789,9.39772727272727
9.108,133.46017699115,132.915925626516,9.95454545454546
9.175,137.141592920354,132.887900835354,11.7386363636364
9.246,139.654867256637,133.34438156831,10.4772727272727
9.313,137.805309734513,133.104015090272,9.125
9.38,131.769911504425,133.463756399892,9.28409090909091
9.448,143.088495575221,131.638372406359,10.5681818181818
9.515,138.327433628319,132.742118027486,9.64772727272727
9.582,139.486725663717,131.918620317974,9.125
9.653,142.327433628319,133.379143088116,9.90909090909091
9.72,137.592920353982,133.019671247642,10.2727272727273
9.79,139.58407079646,133.245216922662,10.8181818181818
9.857,143.840707964602,131.64726488817,10.4318181818182
9.924,148.796460176991,133.953651306925,10.7613636363636
9.994,139.061946902655,133.192131500943,10.0227272727273
10.061,134.079646017699,132.25303152789,10.1704545454545
10.128,139.309734513274,134.285098356238,9.43181818181818
10.198,139.83185840708,132.866073834546,9.79545454545455
10.265,128.044247787611,132.755052546483,9.71590909090909
10.333,146.548672566372,135.32713554298,9.71590909090909
10.4,140.212389380531,133.86391808138,9.43181818181818
10.467,139.663716814159,134.052277014282,9.65909090909091
10.534,134.761061946903,133.641606036109,10.6704545454545
10.605,136.619469026549,134.016437617893,10.2045454545455
