Channel 1
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,190.813793103448,175.872719647725,6.60606060606061
0.067,176.993103448276,169.96624030195,7.12121212121212
0.134,171.627586206897,166.329628853009,5.93939393939394
0.201,174.8,164.167540364856,6.37373737373737
0.269,171.593103448276,161.405955126861,5.62626262626263
0.341,170.593103448276,160.881316837911,7.43434343434343
0.408,166.510344827586,159.700985531558,5.88888888888889
0.475,167.110344827586,158.483749213672,7
0.544,171.075862068966,156.885510589222,6.82828282828283
0.611,163.434482758621,156.957643111763,8.32323232323232
0.678,168.468965517241,156.206122876913,5.87878787878788
0.748,168.227586206897,156.360243237576,7.02020202020202
0.815,172.08275862069,155.275948836234,5.63636363636364
0.882,171.689655172414,155.488781715244,7.16161616161616
0.953,167.6,155.451037953449,6.04040404040404
1.02,168.979310344828,155.917802474313,6.83838383838384
1.087,168.475862068966,154.242189138184,5.44444444444444
1.154,173.296551724138,156.59446424827,6.16161616161616
1.221,173.634482758621,156.023275319774,7.18181818181818
1.289,171.31724137931,155.638918012162,5.95959595959596
1.361,165.813793103448,156.036905011533,6.03030303030303
1.429,169.420689655172,156.240931012791,6.32323232323232
1.496,179.551724137931,155.109456909205,5.13131313131313
1.564,172.675862068966,155.050954078423,6.57575757575758
1.631,164.324137931034,155.154959110925,7.38383838383838
1.701,171.193103448276,154.759278674775,6.08080808080808
1.768,170.096551724138,154.909414971692,6.36363636363636
1.835,168.586206896552,155.230866009646,6.95959595959596
1.905,166.303448275862,155.583770182428,5.52525252525253
1.972,169.427586206897,155.848605577689,6.65656565656566
2.039,164.751724137931,155.895785279933,5.75757575757576
2.106,168.220689655172,155.960788425246,6.04040404040404
2.174,167.4,154.646886139652,6.41414141414141
2.241,170.089655172414,155.695533654854,8.25252525252525
2.311,169.434482758621,155.772488991403,7.94949494949495
2.379,164.524137931034,154.428601383938,6.64646464646465
2.446,174.696551724138,155.74166491927,6.33333333333333
2.513,164.855172413793,155.228559446425,7.18181818181818
2.58,164.489655172414,154.855525267352,6.47474747474747
2.654,169.944827586207,156.09142377857,7
2.721,169.6,154.818200880688,6.45454545454545
2.788,170.462068965517,155.98825749633,6.74747474747475
2.856,160.055172413793,153.736213042567,6.95959595959596
2.924,166.924137931034,155.05577689243,5.70707070707071
2.991,170.055172413793,154.84902495282,6.52525252525253
3.059,171.613793103448,155.441811700566,7.47474747474747
3.126,161.841379310345,154.596141748794,6.25252525252525
3.194,164.662068965517,154.789054309079,6.58585858585859
3.264,168.8,154.424197945062,7.32323232323232
3.331,164.434482758621,153.690081778151,6.22222222222222
3.409,,,
3.476,,,
3.554,40.2068965517241,125.5644789264,8.06060606060606
3.621,53.5379310344828,130.711889284965,8.57575757575758
3.689,65.7655172413793,132.862444957014,8.33333333333333
3.756,67,132.082197525687,8
3.823,75.5172413793103,134.774585867058,7.85858585858586
3.89,86.751724137931,133.793457747956,7.53535353535354
3.957,85.2620689655172,134.593625498008,7.60606060606061
4.024,86.1310344827586,133.612916754036,7.85858585858586
4.091,97.5310344827586,133.736842105263,8.14141414141414
4.159,97.8275862068966,133.431117634724,8.72727272727273
