Channel 1
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,192.641509433962,177.244716351502,8.40495867768595
0.068,186.88679245283,173.285873192436,6.94214876033058
0.141,184.915094339623,171.583611420096,8.29752066115702
0.208,185.245283018868,168.90489432703,9.90909090909091
0.275,180.575471698113,166.764923989618,8.29752066115702
0.345,176.320754716981,164.177048572488,8.8099173553719
0.412,176.764150943396,163.05858361142,7.96694214876033
0.48,177.471698113208,161.008898776418,8.23140495867769
0.547,175.943396226415,161.50482017056,7.47933884297521
0.614,178.235849056604,160.021319985169,8.12396694214876
0.681,167.056603773585,159.390989988877,7.35537190082645
0.752,174.830188679245,158.835558027438,8.20661157024793
0.819,169.971698113208,158.864479050797,9.13223140495868
0.886,167.556603773585,158.348906192065,7.35537190082645
0.953,167.188679245283,156.931405265109,8.82644628099174
1.02,169.867924528302,157.710233592881,8.34710743801653
1.087,170.5,157.769002595476,7.71074380165289
1.16,174.169811320755,157.768817204301,8.78512396694215
1.227,169.650943396226,157.698739340007,7.89256198347107
1.297,169.301886792453,156.883388950686,7.79338842975207
1.364,167.792452830189,156.936967000371,7.68595041322314
1.431,167.245283018868,156.668891360771,7.5702479338843
1.5,173.150943396226,155.654801631442,8.02479338842975
1.567,168.27358490566,157.342046718576,7.38842975206612
1.634,170.839622641509,158.050797182054,9.42148760330578
1.704,161.698113207547,156.377456433074,7.41322314049587
1.771,167.830188679245,156.569336299592,9.12396694214876
1.838,179.169811320755,156.834816462736,7.07438016528926
1.909,166.77358490566,157.042639970337,7.66115702479339
1.976,173.377358490566,157.196143863552,8.38842975206612
2.043,169.264150943396,157.462365591398,8.36363636363636
2.11,167.830188679245,156.786985539488,8.05785123966942
2.177,169.792452830189,157.078049684835,10.0743801652893
2.245,167.575471698113,156.313311086392,8.63636363636364
2.316,171.047169811321,156.585650723026,8.52892561983471
2.383,165.547169811321,156.101965146459,8.12396694214876
2.453,161.61320754717,155.828327771598,7.51239669421488
2.52,165.933962264151,157.677604746014,8.70247933884298
2.587,166.094339622642,156.808676307008,8.73553719008265
2.656,170.764150943396,156.300704486466,7.90082644628099
2.723,167.650943396226,156.956618464961,8.47107438016529
2.79,163.075471698113,156.004078605858,8.64462809917355
2.859,166.735849056604,155.290507971821,8.95867768595041
2.926,167.650943396226,156.852243233222,7.63636363636364
2.993,164.849056603774,155.866889136077,8.06611570247934
3.063,172.084905660377,157.134408602151,7
3.13,170.075471698113,157.009269558769,7.64462809917355
3.197,167.424528301887,157.100667408231,9.10743801652893
3.268,168.641509433962,156.997404523545,7.5702479338843
3.335,164.707547169811,155.764553207267,7.62809917355372
3.428,,,
3.495,,,
3.572,48.7358490566038,131.258991472006,8.4297520661157
3.64,63.0660377358491,138.680014831294,8.95867768595041
3.707,74.0094339622642,139.283648498331,9.37190082644628
3.774,85,140.350018539118,9.8099173553719
3.841,83.2830188679245,139.628661475714,7.81818181818182
3.908,88.8867924528302,139.581942899518,9.16528925619835
3.975,99.4339622641509,140.120689655172,9.41322314049587
4.042,104.103773584906,139.967371153133,9.12396694214876
4.11,102,140.602892102336,10.0826446280992
4.177,108.77358490566,141.105487578791,8.91735537190083
4.244,105.801886792453,141.227474972191,8.12396694214876
4.311,106.481132075472,141.344086021505,8.47107438016529
4.378,114.716981132075,141.04412309974,8.71074380165289
4.445,112.047169811321,140.775305895439,9.16528925619835
4.512,117.88679245283,141.650352243233,10.4545454545455
4.58,121.584905660377,141.484983314794,8.28925619834711
4.647,113.830188679245,140.472747497219,9.06611570247934
4.714,120.783018867925,141.342232109752,9.10743801652893
4.781,126.254716981132,141.038561364479,8.35537190082645
4.848,121.622641509434,142.059325176122,9.09090909090909
4.915,128.915094339623,142.150908416759,9.33884297520661
4.982,129.754716981132,141.96347793845,9.82644628099174
5.05,128,141.70022246941,8.79338842975207
5.117,123.641509433962,141.806266221728,8.61157024793388
5.184,122.452830188679,141.525954764553,8.64462809917355
5.251,127.490566037736,141.579903596589,8.02479338842975
5.318,133.905660377358,142.141453466815,8.17355371900826
5.385,133.443396226415,141.765109380793,7.85123966942149
5.452,137.084905660377,141.180385613645,8.44628099173554
5.52,131.669811320755,141.341675936225,8.74380165289256
5.587,134.103773584906,141.171857619577,8.71074380165289
5.654,130.735849056604,141.574341861327,8.98347107438017
5.721,134.405660377358,141.919540229885,9
5.788,132.292452830189,141.999814608825,8.01652892561983
5.855,133.490566037736,141.290878754171,8.71074380165289
5.922,134.452830188679,142.586392287727,9.04132231404959
5.99,132.198113207547,142.101779755284,8.5702479338843
6.057,135.075471698113,142.243604004449,9.91735537190083
6.125,132.235849056604,141.433815350389,8.65289256198347
6.192,136.877358490566,142.000926955877,8.20661157024793
6.259,134.188679245283,143.155543196144,9.11570247933884
6.329,134.150943396226,141.028179458658,7.63636363636364
6.396,132.915094339623,141.682424916574,8.9504132231405
6.463,135.537735849057,141.349276974416,8.65289256198347
6.533,133.481132075472,143.124582869855,8.86776859504132
6.6,130.575471698113,142.808305524657,8.16528925619835
6.667,135.858490566038,141.126065999258,8.50413223140496
6.735,138.509433962264,142.242677048572,8.36363636363636
6.802,129.396226415094,141.45346681498,9.35537190082645
6.869,138.462264150943,142.556544308491,9.8099173553719
6.94,141.698113207547,141.703374119392,8.2396694214876
7.007,135.537735849057,142.943641082684,8.57851239669422
7.074,140.245283018868,143.741935483871,8.51239669421488
7.141,141.424528301887,142.258991472006,9.42148760330578
7.208,148.330188679245,142.806637004079,8.95867768595041
7.281,146.839622641509,142.645346681498,8.46280991735537
7.348,147.537735849057,142.881164256581,9.1900826446281
7.415,141.141509433962,142.235446792733,9.64462809917355
7.485,137.349056603774,141.433629959214,8.80165289256198
7.552,134.132075471698,142.354097144976,9.32231404958678
7.619,137.169811320755,142.20467185762,9.26446280991735
7.687,143.735849056604,142.182424916574,9.07438016528926
7.755,144.377358490566,142.427141268076,9.88429752066116
7.822,142.650943396226,142.112717834631,9.65289256198347
7.892,147.735849056604,142.6829810901,8.53719008264463
7.959,143.820754716981,142.695958472377,8.33884297520661
8.026,142.735849056604,142.821282906934,8.64462809917355
8.097,149.358490566038,142.588431590656,8.95867768595041
8.164,144.952830188679,142.720986281053,8.75206611570248
8.231,154.264150943396,143.601779755284,9.15702479338843
8.298,146.462264150943,142.264182424917,9.04132231404959
8.365,140.462264150943,142.758249907304,9.59504132231405
8.432,142.179245283019,142.790507971821,8.01652892561983
8.505,143.179245283019,142.453652206155,9.03305785123967
8.572,149.22641509434,142.620875046348,7.75206611570248
8.64,152.660377358491,142.531145717464,9.46280991735537
8.707,154.037735849057,142.790878754171,8.18181818181818
8.775,141.575471698113,143.030218761587,9.19834710743802
8.845,137.981132075472,142.259918427883,8.7603305785124
8.912,143.084905660377,143.149610678532,8.97520661157025
8.979,148.811320754717,141.8290693363,8.87603305785124
9.049,151.047169811321,142.068594734891,8.40495867768595
9.116,146.367924528302,142.810530218762,9.77685950413223
9.183,146.88679245283,142.674823878383,9.63636363636364
9.25,151.11320754717,141.966073414905,9.00826446280992
9.317,145.216981132075,142.599555061179,9.26446280991735
9.385,144,142.565072302558,8.50413223140496
9.456,145.377358490566,142.755469039674,9.29752066115702
9.523,146.235849056604,142.556915090842,8.54545454545455
9.59,147.669811320755,142.923433444568,9.74380165289256
9.657,149.150943396226,142.427882832777,8.37190082644628
9.725,148.792452830189,142.67575083426,9.65289256198347
9.797,144.783018867925,142.67816091954,8.02479338842975
9.864,146.481132075472,142.770300333704,9.19834710743802
9.931,150.443396226415,143.707638116426,8.77685950413223
10,142.094339622642,142.13922877271,8.15702479338843
10.067,148.61320754717,142.443455691509,9.45454545454546
10.135,151.679245283019,142.674267704857,7.2396694214876
10.204,150.339622641509,142.884686688914,9.62809917355372
10.271,142.971698113208,143.02929180571,8.48760330578512
10.338,149.028301886792,142.884872080089,10.4214876033058
10.408,145.292452830189,142.83426028921,8.61157024793388
10.475,145.915094339623,143.15368928439,8.9504132231405
10.542,147.481132075472,143.230070448647,9.45454545454546
10.61,146.745283018868,144.030774935113,9.77685950413223
