Channel 1
Axis [s],ROI1 [],ROI2 [],ROI3 []
3.773,71.010101010101,155.199319727891,17.7540106951872
3.84,80.8989898989899,155.515476190476,18.716577540107
3.907,92.5555555555556,157.328571428571,16.8502673796791
3.975,83.7575757575758,156.053741496599,21.2834224598931
4.042,98.3333333333333,156.155612244898,19.8877005347594
4.109,95.0505050505051,157.310884353742,20.3529411764706
4.176,101.141414141414,157.691326530612,19.0534759358289
4.243,109.868686868687,156.70119047619,21.2566844919786
4.31,111.878787878788,157.386734693878,19.6417112299465
4.377,104.808080808081,156.365646258503,20.2139037433155
4.445,115.191919191919,157.227721088435,18.7700534759358
4.512,111.585858585859,157.245408163265,18.3262032085562
4.579,110.191919191919,156.623979591837,17.144385026738
4.646,109.181818181818,155.827721088435,19.572192513369
4.713,115.676767676768,157.341326530612,20.3582887700535
4.78,115.090909090909,157.251020408163,17.5775401069519
4.847,125.606060606061,157.1,18.7967914438503
4.915,120.686868686869,157.705102040816,18.0588235294118
4.982,120.434343434343,157.039285714286,17.9358288770053
5.049,112.515151515152,156.40425170068,18.951871657754
5.116,120.979797979798,156.89268707483,17.5668449197861
5.183,122.757575757576,158.678911564626,16.8770053475936
5.25,114.020202020202,157.392517006803,17.5828877005348
5.317,128.818181818182,157.61462585034,18.2727272727273
5.385,122.424242424242,158.242517006803,20.1871657754011
5.452,129.050505050505,157.494047619048,17.7326203208556
5.519,125.535353535354,156.614285714286,17.3475935828877
5.586,132.10101010101,157.707482993197,17.620320855615
5.653,129.111111111111,157.486224489796,20.4331550802139
5.72,123.555555555556,157.208163265306,18.6631016042781
5.787,132.808080808081,156.775,18.5133689839572
5.855,132.383838383838,157.802551020408,17.379679144385
5.922,129.939393939394,157.62925170068,19.4385026737968
5.989,136.070707070707,157.263265306122,18.3957219251337
6.056,133.040404040404,157.855612244898,16.379679144385
6.123,138.313131313131,158.394047619048,17.9144385026738
6.19,135.909090909091,157.530442176871,17.9304812834225
6.257,139.242424242424,158.261904761905,18.9732620320856
6.326,136,157.08231292517,17.5775401069519
6.393,146.49494949495,157.890306122449,18.5614973262032
6.46,135.444444444444,156.742346938776,19.3155080213904
6.53,133.070707070707,158.318027210884,17.8770053475936
6.597,149.181818181818,158.234523809524,18.7807486631016
6.665,132.858585858586,157.071258503401,19.4919786096257
6.735,133.616161616162,157.359523809524,20.8342245989305
6.802,130.767676767677,157.889285714286,18.3957219251337
6.869,135.969696969697,158.756802721088,18.3957219251337
6.936,141.353535353535,157.705272108844,18
7.003,132.939393939394,156.848299319728,17.144385026738
7.07,144.858585858586,157.170918367347,16.4973262032086
7.141,131.737373737374,156.814455782313,21.0909090909091
7.208,138.89898989899,157.665306122449,17.1283422459893
7.275,139.656565656566,157.510544217687,18.4171122994652
7.342,130.212121212121,158.033843537415,18.8021390374332
7.41,137.181818181818,158.898979591837,16.9893048128342
7.483,143.222222222222,157.659523809524,18.2620320855615
7.55,143.191919191919,159.078741496599,16.7486631016043
7.617,141.868686868687,157.40306122449,16.331550802139
7.686,147.686868686869,157.514965986395,17.8502673796791
7.753,136.121212121212,158.133503401361,17.1497326203209
7.82,142.888888888889,157.901020408163,17.2032085561497
7.889,136.646464646465,157.933333333333,18.0641711229947
7.956,140.89898989899,156.831292517007,18.1871657754011
8.023,141.575757575758,158.678401360544,16.5026737967914
8.093,144.343434343434,158.511394557823,17.6470588235294
8.16,144.484848484848,158.032993197279,17.2727272727273
8.227,144.121212121212,156.884013605442,17.2780748663102
8.298,146.414141414141,158.348979591837,18.144385026738
8.365,148.212121212121,157.378231292517,18.1497326203209
8.432,143.565656565657,157.396428571429,16.4491978609626
8.5,143.79797979798,157.440986394558,17.7058823529412
8.567,135.787878787879,157.579761904762,17.3850267379679
8.634,145.111111111111,156.79693877551,17.8770053475936
8.707,142.252525252525,156.745238095238,19.1390374331551
8.774,135.949494949495,157.638095238095,18.8235294117647
8.842,142.333333333333,158.019387755102,18.1764705882353
8.909,134.616161616162,157.702380952381,17.9946524064171
8.976,149.444444444444,157.59574829932,18.6844919786096
9.046,141.050505050505,156.187414965986,18.6577540106952
9.113,146.919191919192,157.502891156463,17.192513368984
9.18,144.707070707071,157.673299319728,17.7914438502674
9.25,142.020202020202,157.88231292517,18.5401069518717
9.317,148.949494949495,157.460204081633,18.6417112299465
9.385,146.79797979798,156.023639455782,18.9411764705882
9.452,144.676767676768,157.398469387755,18.3368983957219
9.519,135.656565656566,157.99880952381,20.1229946524064
9.586,153.010101010101,157.976870748299,17.8502673796791
9.657,149.383838383838,157.86343537415,18.7540106951872
9.725,152.131313131313,158.202721088435,20.5989304812834
9.792,146.454545454545,157.334183673469,16.7967914438503
9.859,140.383838383838,157.613605442177,18.8181818181818
9.926,146.191919191919,156.820068027211,19.3368983957219
9.999,149.757575757576,156.412074829932,23.0053475935829
10.066,151.222222222222,157.177040816327,19.6256684491979
10.133,143.606060606061,156.576530612245,18.048128342246
10.202,142.69696969697,158.06037414966,16.8823529411765
10.269,152.454545454545,156.185884353742,18.6577540106952
10.336,145.767676767677,157.019897959184,18.331550802139
10.405,156.565656565657,157.873639455782,19.2299465240642
10.472,140.767676767677,157.337414965986,18.5614973262032
10.54,154.828282828283,158.130442176871,19.5614973262032
10.61,149.050505050505,159.018197278912,18.4545454545455
10.677,151.20202020202,157.061734693878,19.0320855614973
10.744,149.969696969697,158.467857142857,17.6042780748663
10.811,144.787878787879,157.898129251701,16.7112299465241
10.878,154.464646464646,158.629421768707,18.2032085561497
10.945,150.555555555556,158.114455782313,17.8342245989305
11.017,151.646464646465,158.373129251701,17.7593582887701
11.084,148.373737373737,158.06462585034,17.2192513368984
11.155,152.10101010101,156.660884353741,17.3636363636364
11.222,142.565656565657,157.680612244898,17.1978609625668
11.289,142.50505050505,157.187585034014,19.1711229946524
11.358,145.30303030303,156.947108843537,17.8449197860963
11.425,154.333333333333,156.94387755102,20.1336898395722
11.492,148.49494949495,156.200680272109,17.8449197860963
11.562,138.707070707071,157.564795918367,18.0802139037433
11.629,150.353535353535,157.704931972789,18.4866310160428
11.696,147.616161616162,156.593197278912,18.8288770053476
11.765,145.151515151515,157.559523809524,18.0909090909091
11.832,146.929292929293,156.793707482993,17.6310160427808
11.9,144.828282828283,156.73962585034,18.3582887700535
11.97,143.808080808081,156.754761904762,18.8716577540107
12.037,152.818181818182,156.871088435374,16.9946524064171
12.105,147.383838383838,156.499149659864,19.3475935828877
12.172,144.242424242424,157.796598639456,16.5401069518717
12.239,137.636363636364,156.706802721088,18.5080213903743
12.311,139.323232323232,158.138775510204,19.1069518716578
12.378,147.010101010101,157.749829931973,20.9625668449198
12.445,149.59595959596,157.06037414966,17.0427807486631
12.514,145.979797979798,157.762755102041,17.3262032085562
12.581,146.121212121212,156.360714285714,18.4171122994652
12.648,142.626262626263,156.799829931973,18.0641711229947
12.718,149.666666666667,157.678401360544,19.0748663101604
12.785,146.424242424242,157.468197278912,18.2887700534759
12.852,142.030303030303,157.123469387755,17.4705882352941
12.922,153.969696969697,157.602891156463,18.0374331550802
12.99,151.343434343434,157.466326530612,17.4973262032086
13.057,149.757575757576,157.952891156463,17.4064171122995
13.124,150.141414141414,158.115476190476,19.0374331550802
13.191,146.272727272727,157.895408163265,19.1871657754011
13.258,148.919191919192,158.325,16.2299465240642
13.33,137.484848484848,156.708163265306,16.7379679144385
13.397,148.555555555556,158.63656462585,19.4919786096257
13.464,141.656565656566,157.534693877551,17.7486631016043
13.531,141.464646464646,156.940816326531,17.7433155080214
13.598,146.222222222222,158.086054421769,21.2299465240642
13.67,150.161616161616,157.959353741497,17.0641711229947
13.737,149.828282828283,158.493027210884,18.3743315508021
13.805,144.141414141414,157.88656462585,18.5187165775401
13.874,155.565656565657,158.168197278912,17.2673796791444
13.941,147.909090909091,157.311224489796,17.4438502673797
14.008,156.070707070707,157.324659863946,18.7058823529412
14.077,147.525252525253,157.247959183673,20.7540106951872
14.145,153.050505050505,157.61037414966,17.5989304812834
14.212,143.939393939394,157.817517006803,16.9893048128342
14.282,149.20202020202,156.841836734694,18.7647058823529
14.349,149.121212121212,157.10306122449,17.951871657754
14.416,146.181818181818,156.697278911565,16.8288770053476
14.483,146.909090909091,156.863095238095,17.6577540106952
14.55,150.535353535354,156.906632653061,17.475935828877
14.617,151.272727272727,156.047448979592,18.2887700534759
14.69,160.222222222222,157.115476190476,18.7272727272727
14.757,149.171717171717,157.700680272109,18.0855614973262
14.827,158.828282828283,156.570578231293,19.4705882352941
14.894,148.474747474747,155.885544217687,16.7005347593583
14.961,151.919191919192,157.058843537415,17.7272727272727
15.03,156.10101010101,156.724829931973,19.4812834224599
15.097,141.878787878788,157.108333333333,18.7219251336898
15.164,152.383838383838,157.326360544218,17.5401069518717
15.233,153.121212121212,158.039795918367,18.0106951871658
15.3,146.949494949495,156.411054421769,17.3689839572193
15.367,142.878787878788,156.666496598639,18.9090909090909
15.438,145.777777777778,157.896598639456,18.3529411764706
15.505,151.929292929293,156.156462585034,18.1497326203209
15.572,148.949494949495,156.510714285714,19.5133689839572
15.64,146.313131313131,157.216496598639,18.855614973262
15.707,140.525252525253,156.008843537415,19.6256684491979
15.774,144.49494949495,156.455442176871,17.8181818181818
15.845,154.252525252525,155.840136054422,17.6577540106952
15.912,153.484848484848,156.446258503401,18.5026737967914
15.983,148.969696969697,156.769897959184,19.4438502673797
16.05,150.070707070707,157.689965986395,18.1016042780749
16.117,155.272727272727,157.50612244898,19.9090909090909
16.186,155.909090909091,156.281632653061,21.048128342246
16.253,149.121212121212,155.761904761905,18.9090909090909
16.32,146.474747474747,158.253231292517,18.2192513368984
16.39,154.585858585859,156.863775510204,19.6791443850267
16.457,147.868686868687,157.744047619048,20.3262032085562
16.524,156.444444444444,156.294557823129,18.5133689839572
16.593,154.232323232323,156.123639455782,18.5828877005348
16.66,146.242424242424,156.762244897959,16.7647058823529
16.727,152.030303030303,157.391666666667,20.8235294117647
16.797,146.989898989899,157.128401360544,18.0160427807487
16.865,141.212121212121,157.315646258503,19.3582887700535
16.932,151.49494949495,157.487414965986,19.7219251336898
16.999,154.282828282828,156.498979591837,17.1336898395722
17.066,153.262626262626,157.125,16.0374331550802
17.133,147.070707070707,157.054591836735,18.5828877005348
17.206,150.060606060606,157.471428571429,18.1818181818182
17.273,155.979797979798,155.737074829932,18.6363636363636
17.342,155,156.976360544218,17.5133689839572
17.41,151.757575757576,157.174149659864,16.9251336898396
17.477,152.707070707071,157.476020408163,19.5775401069519
17.545,142.949494949495,157.066326530612,17.0748663101604
17.612,144.040404040404,156.515816326531,18.7379679144385
17.68,149.373737373737,157.861224489796,17.2245989304813
17.749,148.929292929293,156.455612244898,19.1764705882353
17.816,150.474747474747,157.029421768707,18.524064171123
17.883,149.49494949495,157.24268707483,19.0427807486631
17.954,145.343434343434,157.787074829932,18.4171122994652
18.021,140.252525252525,156.289455782313,18.0641711229947
18.088,149.969696969697,157.021598639456,19.5508021390374
18.155,145.515151515152,156.632993197279,16.9786096256685
18.222,150.888888888889,156.957993197279,18.0106951871658
18.29,156.666666666667,156.768707482993,17.4331550802139
18.362,144.636363636364,157.191666666667,18.9732620320856
18.43,145.222222222222,157.083673469388,18.807486631016
18.499,144.79797979798,157.448299319728,17.3582887700535
18.566,150.646464646465,156.698639455782,18.475935828877
18.633,147.424242424242,157.00119047619,19.3101604278075
18.702,153.767676767677,157.202210884354,18.8342245989305
18.769,150.171717171717,156.967346938776,19.6951871657754
18.836,147.40404040404,156.39880952381,17.5561497326203
18.906,151.333333333333,158.161394557823,18.3689839572193
18.973,155.20202020202,156.675340136054,16.048128342246
19.04,145.393939393939,155.62074829932,17.6577540106952
19.111,154.818181818182,156.37074829932,17.9251336898396
19.178,145.080808080808,156.905102040816,18.8877005347594
19.245,151.767676767677,157.850680272109,17.3743315508021
19.312,152.353535353535,156.847619047619,17.7967914438503
19.38,153.727272727273,156.593707482993,18.9572192513369
19.447,149.666666666667,155.536394557823,17.2620320855615
19.518,156.848484848485,157.270918367347,18.8663101604278
19.585,150.474747474747,157.141156462585,18.8877005347594
19.655,157.20202020202,157.639455782313,17.8395721925134
19.722,159.686868686869,157.786394557823,20.4010695187166
19.79,152.959595959596,156.844897959184,17.1283422459893
19.858,149.424242424242,156.617346938776,19.1604278074866
19.925,151.090909090909,156.98112244898,18.1016042780749
19.992,154.646464646465,156.952380952381,17.9411764705882
20.062,149.40404040404,157.383503401361,17.8930481283422
20.13,151.606060606061,157.760884353741,18.572192513369
20.197,146.646464646465,155.931632653061,17.9197860962567
20.267,155.767676767677,156.357823129252,18
20.334,157.050505050505,157.539455782313,18.1657754010695
20.401,154.767676767677,156.298129251701,17.7754010695187
20.468,146.121212121212,155.930272108844,19.2994652406417
