Channel 1
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,189.396694214876,176.991316931983,10.9876543209877
0.077,184.95867768595,172.425470332851,11.7283950617284
0.149,178.570247933884,169.617738267521,13.7037037037037
0.216,177.446280991736,166.407690717387,11.9259259259259
0.283,166.363636363636,164.572048790573,13.0123456790123
0.352,173.95867768595,163.89704362208,13.1851851851852
0.419,168.719008264463,161.914409758115,11.0246913580247
0.486,172.446280991736,159.683894976225,13.4444444444444
0.557,169.652892561983,161.493487698987,12.7901234567901
0.624,170.429752066116,159.665908621046,12.5185185185185
0.692,163.735537190083,161.260698780236,12.1358024691358
0.759,176.140495867769,159.258424643374,14.0617283950617
0.826,164.603305785124,159.378953897044,15.2098765432099
0.893,161.289256198347,159.578044242299,12.9135802469136
0.964,170.834710743802,159.674384949349,12.0246913580247
1.032,176.446280991736,159.35414513128,12.1851851851852
1.099,173.206611570248,158.376473020467,15.1851851851852
1.166,169.925619834711,158.041554682655,12.1111111111111
1.233,169.595041322314,158.268761629109,13.8888888888889
1.304,159.809917355372,157.307628695472,11.4938271604938
1.372,167.826446280992,158.686789332231,12.5308641975309
1.439,168.140495867769,158.350010336986,12.641975308642
1.507,172.02479338843,158.184411825512,10.1111111111111
1.574,166.206611570248,157.485424850114,13.8518518518519
1.642,172.570247933884,157.776100888981,13.3333333333333
1.712,167.363636363636,157.674384949349,11.9753086419753
1.779,172.537190082645,158.301013024602,12.5555555555556
1.846,170.553719008264,158.2714492454,14.4197530864198
1.917,174.818181818182,157.241058507339,11.2716049382716
1.984,175.884297520661,156.831713872235,13.3456790123457
2.051,168.743801652893,157.399834608228,13.7901234567901
2.118,172.371900826446,157.145544759148,12
2.185,160.123966942149,157.524291916477,11.0987654320988
2.252,167.586776859504,156.160843498036,14.5679012345679
2.324,164.520661157025,157.482737233823,13.5308641975309
2.391,167.479338842975,157.007442629729,12.037037037037
2.461,168.264462809917,157.119702294811,15.0493827160494
2.528,167.471074380165,158.001240438288,11.2592592592593
2.595,171.867768595041,157.655158155882,12.8641975308642
2.664,172.677685950413,157.301013024602,11.2345679012346
2.731,168.570247933884,158.916270415547,13.037037037037
2.798,170.793388429752,157.505271862725,12.7901234567901
2.867,168.421487603306,158.12052925367,12.679012345679
2.934,166.504132231405,158.975604713665,12.7777777777778
3.001,167.090909090909,157.104610295638,11.2962962962963
3.071,171.338842975207,156.81786231135,12.2345679012346
3.138,170.305785123967,157.335745296671,13.6913580246914
3.205,164.495867768595,157.263179656812,11.6049382716049
3.276,163.652892561983,157.34050031011,13
3.343,165.413223140496,158.338846392392,11.5925925925926
3.437,,,
3.504,,,
3.582,39.8099173553719,132.157122183171,12.2962962962963
3.649,56.2644628099174,138.152160430019,12.4567901234568
3.716,64.9586776859504,139.02770312177,13.4691358024691
3.783,70.6280991735537,139.372131486459,14.9382716049383
3.85,80.0743801652893,139.257597684515,14.8395061728395
3.917,83.1818181818182,141.372751705603,12.1975308641975
3.984,82.9669421487603,139.397973950796,14.3827160493827
4.052,90.9752066115702,140.987802356833,14.2345679012346
4.119,92.7603305785124,140.459582385776,11.8395061728395
