Channel 1
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,192.210526315789,184.613664162153,9.27272727272727
0.076,180.355263157895,182.123187139612,10.2454545454545
0.149,177.394736842105,179.244976410973,10.1545454545455
0.216,175.315789473684,176.004543071815,10.0181818181818
0.283,173.815789473684,174.399965053294,9.03636363636364
0.351,179.855263157895,172.645465664861,9.57272727272727
0.419,170.631578947368,171.514066049275,8.87272727272727
0.486,175.394736842105,169.373755023589,9.21818181818182
0.555,169.039473684211,169.727415691071,9.40909090909091
0.622,169.052631578947,167.779311549886,9.26363636363636
0.689,179.210526315789,167.122488205487,8.72727272727273
0.76,164.552631578947,167.935348593395,9.08181818181818
0.827,167.131578947368,166.593744539577,9.48181818181818
0.894,166.407894736842,167.398567185043,9.88181818181818
0.961,176.763157894737,166.42250567884,8.56363636363636
1.029,168.657894736842,165.532413070068,9.18181818181818
1.096,181.25,166.440677966102,8.61818181818182
1.169,166.894736842105,164.399091385637,8.22727272727273
1.236,170.815789473684,165.134020618557,10.5636363636364
1.304,163.671052631579,164.875589725668,10.1636363636364
1.371,172.605263157895,164.308229949327,8.3
1.438,164.697368421053,164.192905818627,9.26363636363636
1.508,168.526315789474,164.492224357854,9.29090909090909
1.575,170.276315789474,165.746985846584,8.96363636363636
1.642,158.223684210526,164.310676218766,8.95454545454546
1.712,165.197368421053,164.51598811812,9.33636363636364
1.779,164.368421052632,164.279398916652,8.94545454545455
1.846,166.302631578947,163.385986370785,10.0090909090909
1.914,170.013157894737,164.177704001398,9.38181818181818
1.981,174.960526315789,162.771972741569,7.42727272727273
2.048,167.197368421053,163.318189760615,8.64545454545454
2.119,160.710526315789,163.821072863883,9.25454545454545
2.186,168.763157894737,163.819150795038,8.80909090909091
2.253,165.592105263158,164.111305259479,8.08181818181818
2.32,168.421052631579,164.438056963131,9.52727272727273
2.387,177.473684210526,163.654726542023,9.80909090909091
2.461,164.026315789474,164.721998951599,8.32727272727273
2.528,165.657894736842,163.615062030404,9.06363636363636
2.595,165.710526315789,164.041936047528,9.70909090909091
2.664,165.802631578947,163.567883976935,8.85454545454546
2.731,173.092105263158,163.072514415516,8.28181818181818
2.798,161.894736842105,163.531888869474,8.06363636363636
2.867,159.578947368421,163.828586405731,10.1545454545455
2.934,168.671052631579,163.146077232221,8.50909090909091
3.001,163.789473684211,163.948278874716,9.1
3.071,170.947368421053,163.355408002796,10.2181818181818
3.138,161.460526315789,163.930456054517,9.72727272727273
3.205,157.644736842105,162.817752926787,9.24545454545455
3.276,176.473684210526,163.587978333042,9.2
3.343,168.684210526316,163.278874716058,7.86363636363636
3.421,,,
3.488,,,
3.566,47.4210526315789,146.13961209156,11.0272727272727
3.633,56.2236842105263,149.407653328674,9.05454545454545
3.7,67.5789473684211,149.041586580465,9.93636363636364
3.767,77.4342105263158,149.93464965927,7.96363636363636
3.834,79.2368421052632,150.602306482614,10.2818181818182
3.901,87.5394736842105,151.383015900751,8.37272727272727
3.969,84.1578947368421,151.246024812161,8.74545454545455
4.036,94.6842105263158,150.497466363795,9.68181818181818
4.103,98.4736842105263,151.683382841167,9.73636363636364
4.17,101.328947368421,151.563865105714,10.8
4.237,99.9210526315789,152.975362572078,9.37272727272727
4.304,107.013157894737,152.34702079329,10.2818181818182
4.371,103.539473684211,152.603180150271,8.84545454545455
4.439,110.131578947368,152.522802725843,9.41818181818182
4.506,112.855263157895,152.897955617683,8.80909090909091
4.573,118.881578947368,152.826489603355,9.06363636363636
4.64,105.539473684211,152.69910885899,10.3272727272727
4.707,118.763157894737,152.11392626245,9.55454545454545
4.774,115.592105263158,152.511445046304,10.1727272727273
4.841,121.355263157895,152.197623623973,9.77272727272727
4.909,130.315789473684,152.105713786476,8.85454545454546
4.976,121.723684210526,151.954045081251,10.6181818181818
5.043,118.75,152.514066049275,7.77272727272727
5.11,131.592105263158,152.374104490652,8.97272727272727
5.18,121.736842105263,152.470906867028,7.61818181818182
5.247,128.960526315789,152.003319937096,10.8363636363636
5.314,118.868421052632,152.461645989865,8.75454545454545
5.384,124.276315789474,152.085968897431,9.74545454545455
5.451,135.131578947368,152.972566835576,8.9
5.519,125.776315789474,151.587279398917,9.03636363636364
5.586,127.276315789474,152.824218067447,8.15454545454545
5.653,126.736842105263,152.517211252839,9.2
5.72,131.407894736842,152.490477022541,9.02727272727273
5.791,132.368421052632,152.880656998078,9.73636363636364
5.859,129.092105263158,152.163375851826,9.89090909090909
5.926,133.421052631579,152.581862659444,8.8
5.993,142.381578947368,152.701030927835,8.51818181818182
6.06,131.355263157895,152.477197274157,8.96363636363636
