Channel 1
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,188.678899082569,189.641151255358,24.75
0.067,185.165137614679,186.356603388447,23.5075757575758
0.134,182.550458715596,182.910389875485,23.2272727272727
0.207,184.614678899083,181.347417840376,26.1969696969697
0.274,184.440366972477,179.928352725046,26.2348484848485
0.348,180.605504587156,177.976321698306,26.1439393939394
0.415,179.605504587156,175.569912226985,24.719696969697
0.482,174,173.727291283936,23.4848484848485
0.551,175.422018348624,174.438456827924,24.5606060606061
0.618,169.339449541284,173.427434170239,22.2954545454545
0.685,169.899082568807,173.639314145744,22.7272727272727
0.755,175.51376146789,170.940395999183,23.8257575757576
0.822,173.119266055046,171.154929577465,21.1666666666667
0.889,174.275229357798,169.712390283731,22.9393939393939
0.96,174.266055045872,169.142478056746,22.780303030303
1.027,168.183486238532,170.098795672586,25.6969696969697
1.094,179.220183486239,171.147172892427,24.5833333333333
1.162,173.798165137615,170.456011430904,26.1136363636364
1.229,176.504587155963,169.091243110839,22.3787878787879
1.296,172.816513761468,169.257195345989,23.8863636363636
1.369,173.266055045872,171.62012655644,26.5454545454545
1.436,163.752293577982,170.974484588692,21.4469696969697
1.504,174.522935779817,169.205756276791,24.8712121212121
1.571,160.807339449541,169.637068789549,25.1590909090909
1.638,175.146788990826,169.664829557052,22.7045454545455
1.708,180.018348623853,168.811185956318,25.9318181818182
1.775,177.770642201835,170.556440089814,24.1969696969697
1.842,173.137614678899,170.432945499081,23.3787878787879
1.912,165.899082568807,169.912226985099,26.4772727272727
1.979,169.798165137615,168.666258420086,21.9772727272727
2.047,180.917431192661,170.630128597673,24.1666666666667
2.114,168.146788990826,168.285772606654,24.530303030303
2.181,172.779816513761,171.143294549908,24.0909090909091
2.248,168.853211009174,169.44988773219,21.2878787878788
2.319,172.532110091743,168.780363339457,23.3939393939394
2.387,166.504587155963,171.237191263523,25.1666666666667
2.454,163.366972477064,167.682996529904,22.6060606060606
2.521,179.330275229358,170.585425597061,24.5530303030303
2.588,168.871559633028,168.875280669524,22.9166666666667
2.66,176.073394495413,169.601551337008,23.1060606060606
2.727,176.45871559633,170.054909165136,23.2727272727273
2.794,159.348623853211,169.357624004899,21.4090909090909
2.864,169.678899082569,168.279036538069,23.780303030303
2.931,169.715596330275,168.748315982854,24.0530303030303
2.998,177.697247706422,169.473974280465,23.6590909090909
3.067,179.522935779817,168.776484996938,22.4393939393939
3.134,166.128440366972,169.710553174117,22
3.202,172.146788990826,168.34925494999,20.8333333333333
3.272,169.596330275229,168.918350683813,22.6287878787879
3.339,171.587155963303,170.450091855481,23.1212121212121
3.431,,,
3.498,,,
3.576,43.2110091743119,148.353949785671,22.3636363636364
3.643,59.7798165137615,151.588487446418,25.9015151515152
3.71,67.0091743119266,154.047560726679,23.5833333333333
3.777,69.7889908256881,153.561543172076,21.9393939393939
3.844,83.8165137614679,152.716880996122,23.4166666666667
3.912,77.8440366972477,153.478260869565,21.6742424242424
3.979,79.7614678899083,153.323739538681,23.0227272727273
4.046,89.348623853211,153.519085527659,25.3333333333333
4.113,89.0825688073395,153.922024903041,24.6818181818182
4.18,97.0733944954128,152.112471933048,23.4090909090909
4.247,98.9357798165138,153.296387017759,19.780303030303
4.314,100.715596330275,153.04347826087,23.8484848484848
4.382,102.935779816514,154.084302918963,23.2727272727273
4.449,104.229357798165,154.465401102266,23.280303030303
4.516,104.366972477064,154.981220657277,24.6515151515152
4.583,109.733944954128,154.411716676873,21.1439393939394
4.65,109.97247706422,155.254949989794,24.3333333333333
4.717,108.311926605505,154.038987548479,23.8863636363636
4.784,106.522935779817,153.081649316187,21.8409090909091
4.852,120.275229357798,153.689120228618,22.1363636363636
4.919,110,153.92569912227,24.0227272727273
4.986,116.917431192661,155.434170238824,22.5606060606061
5.053,122.532110091743,154.279853031231,24.6212121212121
5.12,118.266055045872,154.839354970402,21.7045454545455
5.187,125.412844036697,155.465605225556,25.1363636363636
5.254,126.100917431193,155.14860175546,24.280303030303
5.322,124.036697247706,155.100836905491,22.9166666666667
5.389,128.853211009174,155.437844458053,26.6515151515152
5.456,121.495412844037,155.167585221474,25.0227272727273
5.523,117.697247706422,153.845070422535,22.2651515151515
5.59,131.348623853211,154.807511737089,21.9772727272727
5.657,124.256880733945,155.607879159012,22.1818181818182
5.724,126.743119266055,153.737497448459,22.5757575757576
5.792,124.192660550459,154.692386201266,24.0909090909091
5.859,130.412844036697,154.616248213921,21.8712121212121
5.926,128.54128440367,154.256787099408,21.9015151515152
5.993,121.376146788991,154.765462339253,24.5909090909091
6.06,128,153.48458869157,26.5757575757576
6.127,129.688073394495,155.085119412125,21.280303030303
6.194,131.587155963303,154.461318636456,19.4772727272727
6.262,124.110091743119,155.16595223515,21.219696969697
6.332,134.651376146789,154.648907940396,21
6.399,127.532110091743,154.490916513574,21.0227272727273
6.467,134.990825688073,156.422943457849,25.8636363636364
6.535,135.174311926605,154.661563584405,20.2954545454545
6.602,131.128440366972,152.548479281486,23.5909090909091
6.669,138.733944954128,156.611757501531,22.030303030303
6.739,135.45871559633,154.490100020412,25.1287878787879
6.806,128.192660550459,155.590528679322,22.1439393939394
6.873,135.02752293578,154.876097162686,24.3106060606061
6.944,130.651376146789,155.031026740151,23.6590909090909
7.011,128.100917431193,153.217799550929,20.280303030303
7.078,143.311926605505,153.736680955297,23.2954545454545
7.145,139.467889908257,154.98244539702,21.0984848484848
7.212,139.559633027523,153.85160236783,25.6060606060606
7.279,141.009174311927,155.841192080016,21.3787878787879
7.351,136.48623853211,154.322514798939,22.8560606060606
7.418,135.834862385321,153.982241273729,24.6060606060606
7.489,136.862385321101,154.657481118596,21.8787878787879
7.556,140.220183486239,154.457032047357,22.9545454545455
7.623,145.660550458716,155.26617677077,24.9545454545455
7.692,131.733944954128,155.037150438865,24.0681818181818
7.759,139.43119266055,155.226576852419,22.6363636363636
7.826,141.770642201835,154.404572361706,23.0984848484848
7.895,141.633027522936,155.363135333742,22.0681818181818
7.962,134.798165137615,155.479893855889,21.7348484848485
8.029,136.743119266055,155.81220657277,19.9242424242424
8.099,140.48623853211,157.570320473566,19.2651515151515
8.166,136.183486238532,155.403959991835,19.8257575757576
8.233,136.073394495413,155.938150642988,22.9090909090909
8.303,140.440366972477,155.444172280057,22.3030303030303
8.37,144.917431192661,157.302714839763,25.5833333333333
8.437,141.477064220183,154.913247601551,19.5151515151515
8.504,141.238532110092,154.954888752807,20.6590909090909
8.572,141.706422018349,156.810777709737,19.9924242424242
8.639,152.963302752294,154.375995101041,25.3030303030303
8.712,140.981651376147,153.627474994897,24.6515151515152
8.779,143.330275229358,155.926719738722,21.1060606060606
8.848,142.348623853211,155.921616656461,21.4772727272727
8.915,144.733944954128,154.037966932027,18.4621212121212
8.982,148.587155963303,155.591345172484,25.0227272727273
9.051,137.788990825688,155.370687895489,21.9166666666667
9.118,147.229357798165,154.629924474383,21.0075757575758
9.185,150.275229357798,156.214737701572,21.780303030303
9.254,158.403669724771,154.575015309247,20.1515151515152
9.322,156.94495412844,153.891814656052,23.3560606060606
9.389,154.807339449541,154.465401102266,19.2424242424242
9.459,162.036697247706,155.204939783629,20.6136363636364
9.527,145.100917431193,154.8779342723,20.8636363636364
9.594,149.935779816514,153.850173504797,21.25
9.661,138.688073394495,155.396407430088,19.7575757575758
9.728,145.761467889908,154.784037558685,21.9090909090909
9.795,152.064220183486,154.609308022045,23.4242424242424
9.868,149.366972477064,154.771586037967,22.1590909090909
9.935,150.678899082569,155.484384568279,24.1060606060606
10.004,145.587155963303,154.557256582976,23.5530303030303
10.072,143.266055045872,153.936721779955,21.4545454545455
10.139,142.880733944954,153.74239640743,23.9015151515152
10.207,141.256880733945,154.201469687691,19.1060606060606
10.274,145.954128440367,154.709328434374,21.75
10.342,145.669724770642,155.474382527046,23.2954545454545
10.412,143.706422018349,154.589916309451,20.5151515151515
10.479,148.623853211009,155.607675035722,22.9772727272727
10.546,143,154.599714227393,21.2575757575758
10.617,149.752293577982,155.858338436416,23.25
10.684,152.522935779817,154.258420085732,19.9621212121212
10.751,140.339449541284,156.239844866299,21.8787878787879
10.818,151.724770642202,154.897530108185,20.6439393939394
10.885,147.56880733945,156.065115329659,22.4242424242424
10.952,149.330275229358,154.448867115738,21.6818181818182
11.024,157.174311926605,156.303531332925,20.8409090909091
11.091,158.779816513761,155.166768728312,21.8712121212121
11.161,142.917431192661,154.427230046948,23.8484848484848
11.228,140.97247706422,154.839354970402,20.4015151515152
11.295,153.284403669725,155.248622167789,21.3939393939394
11.364,159.504587155963,152.956113492549,22.2121212121212
11.431,159.43119266055,155.267197387222,22.4469696969697
11.498,147.477064220183,155.837517860788,21.3636363636364
11.568,151.238532110092,155.561543172076,20.1439393939394
11.635,153.577981651376,155.150438865075,19.5606060606061
11.702,149.623853211009,154.941212492345,20.8181818181818
11.772,151.220183486239,154.359869361094,22.0075757575758
11.839,153.862385321101,156.337007552562,22.9393939393939
11.907,157.422018348624,155.740151051235,21.0833333333333
11.974,154.990825688073,154.001632986324,20.7424242424242
12.041,146.119266055046,154.945090834864,21.9772727272727
12.108,160.816513761468,155.16166564605,21.8484848484848
12.179,155.51376146789,155.604613186365,20.5833333333333
12.247,152.357798165138,155.722800571545,23.4924242424242
12.317,147.981651376147,155.616248213921,21.1742424242424
12.384,161.091743119266,154.727495407226,17.6363636363636
12.452,158.256880733945,155.792202490304,19.9166666666667
12.52,149.137614678899,156.567462747499,25.0530303030303
12.587,152.853211009174,154.686058379261,16.7272727272727
12.654,148.779816513761,154.37538273117,21.4924242424242
12.723,155.550458715596,156.26617677077,20.8939393939394
12.79,150.743119266055,154.36231884058,23.5075757575758
12.857,164.201834862385,156.184323331292,23.5378787878788
12.927,147.321100917431,155.313329250868,19.8409090909091
12.994,155.532110091743,156.141661563584,21.5151515151515
13.062,152.770642201835,154.195141865687,20.8333333333333
13.132,143.963302752294,153.533170034701,22.3787878787879
13.199,149.761467889908,154.755868544601,21.7651515151515
13.267,156.449541284404,156.313329250868,21.4621212121212
13.334,156,155.648091447234,19.2727272727273
13.401,150.412844036697,155.583384364156,24.3560606060606
13.468,152.321100917431,154.616044090631,20.469696969697
13.541,155.605504587156,154.372933251684,22.6363636363636
13.608,151.678899082569,155.005103082262,19.4621212121212
13.677,140.449541284404,154.066952439273,20.8333333333333
13.744,149.834862385321,154.633802816901,21.7878787878788
13.811,155.02752293578,154.853439477444,19.3712121212121
13.879,144.880733944954,154.789753010819,22.3333333333333
13.947,142.183486238532,153.462543376199,20.3787878787879
14.014,153.577981651376,154.270463359869,18.9318181818182
14.084,151.366972477064,154.68993672178,22.1590909090909
14.151,149.091743119266,154.358848744642,21.8863636363636
14.218,165.321100917431,155.155133700755,20.3712121212121
14.289,160.009174311927,155.605837926107,23.4090909090909
14.356,145.660550458716,155.014288630333,19.0378787878788
14.423,159.192660550459,155.34517248418,23.6515151515152
14.49,154.330275229358,156.861400285773,22.4090909090909
14.557,158.724770642202,156.349663196571,19.8939393939394
14.624,151.110091743119,156.906103286385,22.1666666666667
14.697,165.385321100917,155.334966319657,21.8484848484848
14.764,154.51376146789,154.256582976118,19.0378787878788
14.833,161.880733944954,155.51541130843,20.0227272727273
14.9,154.045871559633,155.800775668504,19.9393939393939
14.967,154.706422018349,155.194121249235,23.1287878787879
15.036,150.321100917431,154.638905899163,18.7727272727273
15.103,157.697247706422,154.734027352521,21.0075757575758
15.17,157.614678899083,155.089814247806,18.9090909090909
15.24,151.715596330275,155.078995713411,17.5454545454545
15.307,146.651376146789,154.738518064911,18.469696969697
15.374,155.871559633028,154.036742192284,20.2121212121212
15.445,160.311926605505,155.037150438865,19.6439393939394
15.512,159.752293577982,155.875076546234,20.4393939393939
15.579,152.302752293578,155.546642171872,21.4090909090909
15.647,149.339449541284,155.535007144315,21.25
15.714,147.577981651376,154.124923453766,18.9924242424242
15.781,158.990825688073,156.862420902225,21.0075757575758
15.852,156.761467889908,156.895692998571,21.1515151515152
15.919,156.440366972477,155.149418248622,19.969696969697
15.989,156.183486238532,155.238007756685,22.2878787878788
16.056,147.633027522936,154.508266993264,21.0227272727273
16.123,149.642201834862,156.19636660543,19.7272727272727
16.193,153.02752293578,154.452541334966,20.8939393939394
16.26,151.229357798165,153.744437640335,22.5909090909091
16.327,153.440366972477,155.254133496632,20.219696969697
16.396,148.94495412844,153.853439477444,20.0833333333333
16.463,154.642201834862,153.617677076954,18.8787878787879
16.53,154.082568807339,154.843233312921,19.219696969697
16.599,160.522935779817,154.479281486018,21
16.667,150.559633027523,155.717697489284,18.1666666666667
16.734,148.706422018349,153.451520718514,21.9469696969697
16.804,144.733944954128,153.440498060829,21.2727272727273
16.872,150.908256880734,154.683813023066,21.1893939393939
16.939,154.220183486239,153.334558073076,17.9924242424242
17.006,162.293577981651,154.433966115534,18.3409090909091
17.073,153.238532110092,156.003265972647,17.2348484848485
17.14,157.963302752294,155.487446417636,23.4393939393939
17.213,156.596330275229,154.250255154113,20.4318181818182
17.28,150.605504587156,155.078179220249,18.9318181818182
17.349,157.54128440367,153.313125127577,21.3560606060606
17.416,152.192660550459,153.228822208614,19.9924242424242
17.483,157.284403669725,154.450908348643,25.5151515151515
17.552,158.165137614679,155.171055317412,21.1439393939394
17.619,147.100917431193,155.946723821188,19.8030303030303
17.686,164.788990825688,156.038375178608,20.3712121212121
17.756,158.339449541284,154.045519493774,19.5454545454545
17.823,161.981651376147,154.569299857114,19.8257575757576
17.89,155.238532110092,155.563788528271,22.4166666666667
17.961,161.385321100917,155.018371096142,22.3181818181818
18.028,155.256880733945,154.329863237395,20.7424242424242
18.095,153.596330275229,153.044294754031,21.75
18.162,154.284403669725,155.094917330067,24.9015151515152
18.229,165.743119266055,155.265768524189,22.0606060606061
18.297,156.963302752294,155.411308430292,21.0151515151515
18.369,150.522935779817,154.897325984895,21.8409090909091
18.437,150.834862385321,155.417023882425,15.9393939393939
18.504,157.119266055046,155.398040416412,22.3787878787879
18.572,157.009174311927,155.76423759951,22.1515151515152
18.639,164.018348623853,155.623596652378,20.6590909090909
18.709,163.229357798165,154.007144315166,19.0757575757576
18.776,151.954128440367,154.407838334354,21.0530303030303
18.843,154.706422018349,154.884262094305,22.5454545454545
18.913,160.137614678899,155.542763829353,20.5151515151515
18.98,161.256880733945,154.571749336599,16.8106060606061
19.047,152.146788990826,155.378852827108,22.0833333333333
19.114,160.174311926605,153.619105939988,19.2045454545455
19.182,165.284403669725,154.0042865891,19.0984848484848
19.249,161.339449541284,154.809348846703,20.3863636363636
19.32,162.981651376147,154.651561543172,21.5757575757576
19.387,164.440366972477,154.12676056338,21.1742424242424
19.454,151.155963302752,155.218820167381,19.7727272727273
19.522,155.146788990826,154.392120840988,21.0606060606061
19.589,148.43119266055,154.048377219841,18.1590909090909
19.661,151.412844036697,154.246580934885,20.2272727272727
19.728,149.651376146789,154.610532761788,19.4242424242424
19.795,159.688073394495,154.801592161666,21.780303030303
19.864,165.073394495413,154.482955705246,21.9015151515152
19.932,148.403669724771,154.274137579098,22.8409090909091
19.999,158.596330275229,154.312104511125,21.7272727272727
20.068,158.54128440367,154.842416819759,17.8257575757576
20.135,161.05504587156,154.906307409675,21.469696969697
20.202,158.853211009174,153.601959583588,22.780303030303
20.272,152.963302752294,153.617677076954,19.3863636363636
20.339,157.807339449541,154.645029597877,18.7272727272727
20.406,153.311926605505,154.662584200857,24.1363636363636
20.477,156.981651376147,153.730965503164,19.3939393939394
