Channel 1
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,173.555555555556,174.468380345769,11.5729166666667
0.067,172.031746031746,171.07279344859,14.0625
0.134,168.833333333333,165.739535941765,15.0208333333333
0.201,162.793650793651,163.820746132848,14.90625
0.268,163.468253968254,162.487488626024,14.2395833333333
0.34,161.547619047619,160.275705186533,14.9583333333333
0.408,153.698412698413,159.17720655141,14.3229166666667
0.475,153.428571428571,158.328707916288,10.5833333333333
0.542,155.230158730159,158.099181073703,11.7291666666667
0.609,150.873015873016,155.020473157416,16.6770833333333
0.676,151.801587301587,156.792993630573,13.9270833333333
0.747,148.722222222222,156.465878070974,14.4791666666667
0.814,147.420634920635,155.689945404914,15.9270833333333
0.881,141.357142857143,154.409008189263,14.5625
0.948,151.095238095238,156.360327570519,12.0104166666667
1.015,145.738095238095,155.212010919017,15.5208333333333
1.083,150.611111111111,154.253639672429,13.6666666666667
1.154,152.777777777778,153.458598726115,10.84375
1.221,146.690476190476,154.594858962693,14.8958333333333
1.292,162.84126984127,154.864649681529,13.5416666666667
1.359,148.936507936508,155.890582347589,12.4895833333333
1.426,145.02380952381,154.86169244768,16.4583333333333
1.495,149.714285714286,154.980664240218,12.6770833333333
1.562,150.698412698413,155.601228389445,12.7604166666667
1.629,146.936507936508,154.287534121929,15.6979166666667
1.699,149.166666666667,154.486351228389,12.40625
1.766,145.746031746032,153.623521383076,15.2083333333333
1.833,146.809523809524,154.229754322111,13.6666666666667
1.903,149.722222222222,153.303457688808,13.6666666666667
1.97,154.761904761905,153.128070973612,13.6875
2.038,154.365079365079,155.085532302093,12.40625
2.105,147.992063492063,155.473157415833,12.7291666666667
2.172,141.142857142857,153.185623293904,12.0416666666667
2.239,150.357142857143,155.735213830755,11.65625
2.31,162,155.894449499545,12.0416666666667
2.378,149.619047619048,153.542083712466,15.2083333333333
2.445,147.365079365079,154.223839854413,14.0208333333333
2.512,146.52380952381,155.028662420382,15.46875
2.579,150.007936507937,154.264786169245,14.7395833333333
2.651,149.031746031746,155.183121019108,10.1666666666667
2.718,151.325396825397,153.419244767971,12.3229166666667
2.785,147.087301587302,153.395359417652,12.8333333333333
2.855,151.960317460317,154.360327570519,12.59375
2.922,147.833333333333,153.267515923567,11.1666666666667
2.989,146.126984126984,153.615787079163,11.0625
3.058,143.087301587302,153.909463148317,11.3958333333333
3.125,143.698412698413,154.333484986351,10.1354166666667
3.193,149.753968253968,154.30982711556,14.09375
3.263,154.722222222222,153.298908098271,12.6458333333333
3.33,151.230158730159,153.105550500455,12.28125
3.421,,,
3.488,,,
3.566,28.5,132.356005459509,14.4375
3.633,38.5634920634921,138.071201091902,13.2395833333333
3.7,51.1587301587302,138.626023657871,13.7291666666667
3.768,62.1111111111111,138.139444949955,15.1354166666667
3.835,62.2539682539683,139.848271155596,14.9166666666667
3.902,70.4365079365079,138.445177434031,13.3229166666667
3.969,71.5079365079365,139.644222020018,13.6979166666667
4.036,77.9365079365079,139.158098271156,13.7083333333333
4.103,81.7380952380952,139.148316651501,14.53125
4.17,86.0396825396825,139.695177434031,15.59375
4.238,83.5873015873016,140.22406733394,16.8333333333333
4.305,86.1904761904762,140.696314831665,10.78125
4.372,88.0396825396825,141.091674249318,13.7708333333333
4.439,91.1904761904762,140.266151046406,12.5625
4.506,95.6111111111111,140.369426751592,12.09375
4.573,95.7301587301587,140.315514103731,12.5208333333333
4.64,93.7380952380952,142.09872611465,14.6145833333333
4.708,94.7857142857143,140.985441310282,10.6354166666667
4.775,108.269841269841,140.473839854413,13.5729166666667
4.842,106.65873015873,141.271155595996,13.5208333333333
4.909,106.047619047619,141.187215650591,12.84375
4.976,105.222222222222,140.794585987261,13.34375
5.043,100,141.279799818016,13.625
5.11,103.952380952381,141.559144676979,12.3645833333333
5.178,114.047619047619,140.146041856233,14.7291666666667
5.245,106.666666666667,141.063921747043,13.5208333333333
5.312,111.642857142857,140.628753412193,12.6770833333333
5.379,104.198412698413,141.393994540491,14.6458333333333
5.446,107.753968253968,140.398999090082,13.0520833333333
5.513,110.468253968254,141.331210191083,16.7708333333333
5.58,118.753968253968,141.052320291174,13.96875
5.648,109.706349206349,140.996815286624,15.0208333333333
5.715,119.674603174603,140.331665150137,14.7395833333333
5.782,109.722222222222,141.322338489536,14.0833333333333
5.849,106.039682539683,140.56847133758,12.21875
